query,ground_truth_count,qmeans_attr_count,gemini_attr_count,groundtruth_attr_key_1,groundtruth_attr_value_1,groundtruth_attr_key_2,groundtruth_attr_value_2,groundtruth_attr_key_3,groundtruth_attr_value_3,groundtruth_attr_key_4,groundtruth_attr_value_4,groundtruth_attr_key_5,groundtruth_attr_value_5,groundtruth_attr_key_6,groundtruth_attr_value_6,groundtruth_attr_key_7,groundtruth_attr_value_7,groundtruth_attr_key_8,groundtruth_attr_value_8,groundtruth_attr_key_9,groundtruth_attr_value_9,qmeans_attr_key_1,qmeans_attr_value_1,gemini_attr_key_1,gemini_attr_value_1,qmeans_attr_key_2,qmeans_attr_value_2,gemini_attr_key_2,gemini_attr_value_2,qmeans_attr_key_3,qmeans_attr_value_3,gemini_attr_key_3,gemini_attr_value_3,qmeans_attr_key_4,qmeans_attr_value_4,gemini_attr_key_4,gemini_attr_value_4,qmeans_attr_key_5,qmeans_attr_value_5,gemini_attr_key_5,gemini_attr_value_5,qmeans_attr_key_6,qmeans_attr_value_6,gemini_attr_key_6,gemini_attr_value_6,qmeans_attr_key_7,qmeans_attr_value_7,gemini_attr_key_7,gemini_attr_value_7,qmeans_attr_key_8,qmeans_attr_value_8,gemini_attr_key_8,gemini_attr_value_8,qmeans_attr_key_9,qmeans_attr_value_9,gemini_attr_key_9,gemini_attr_value_9,COUNT_MATCH,HIGH_COUNT,qmeans_vs_gemini_attr_1_key_match,qmeans_vs_gemini_attr_1_value_match,qmeans_vs_gemini_attr_2_key_match,qmeans_vs_gemini_attr_2_value_match,qmeans_vs_gemini_attr_3_key_match,qmeans_vs_gemini_attr_3_value_match,qmeans_vs_gemini_attr_4_key_match,qmeans_vs_gemini_attr_4_value_match,qmeans_vs_gemini_attr_5_key_match,qmeans_vs_gemini_attr_5_value_match,qmeans_vs_gemini_attr_6_key_match,qmeans_vs_gemini_attr_6_value_match,qmeans_vs_gemini_attr_7_key_match,qmeans_vs_gemini_attr_7_value_match,qmeans_vs_gemini_attr_8_key_match,qmeans_vs_gemini_attr_8_value_match,qmeans_vs_gemini_attr_9_key_match,qmeans_vs_gemini_attr_9_value_match,gemini_vs_qmeans_attr_1_key_match,gemini_vs_qmeans_attr_1_value_match,gemini_vs_qmeans_attr_2_key_match,gemini_vs_qmeans_attr_2_value_match,gemini_vs_qmeans_attr_3_key_match,gemini_vs_qmeans_attr_3_value_match,gemini_vs_qmeans_attr_4_key_match,gemini_vs_qmeans_attr_4_value_match,gemini_vs_qmeans_attr_5_key_match,gemini_vs_qmeans_attr_5_value_match,gemini_vs_qmeans_attr_6_key_match,gemini_vs_qmeans_attr_6_value_match,gemini_vs_qmeans_attr_7_key_match,gemini_vs_qmeans_attr_7_value_match,gemini_vs_qmeans_attr_8_key_match,gemini_vs_qmeans_attr_8_value_match,gemini_vs_qmeans_attr_9_key_match,gemini_vs_qmeans_attr_9_value_match,groundtruth_vs_qmeans_attr_1_key_match,groundtruth_vs_qmeans_attr_1_value_match,groundtruth_vs_qmeans_attr_2_key_match,groundtruth_vs_qmeans_attr_2_value_match,groundtruth_vs_qmeans_attr_3_key_match,groundtruth_vs_qmeans_attr_3_value_match,groundtruth_vs_qmeans_attr_4_key_match,groundtruth_vs_qmeans_attr_4_value_match,groundtruth_vs_qmeans_attr_5_key_match,groundtruth_vs_qmeans_attr_5_value_match,groundtruth_vs_qmeans_attr_6_key_match,groundtruth_vs_qmeans_attr_6_value_match,groundtruth_vs_qmeans_attr_7_key_match,groundtruth_vs_qmeans_attr_7_value_match,groundtruth_vs_qmeans_attr_8_key_match,groundtruth_vs_qmeans_attr_8_value_match,groundtruth_vs_qmeans_attr_9_key_match,groundtruth_vs_qmeans_attr_9_value_match,groundtruth_vs_gemini_attr_1_key_match,groundtruth_vs_gemini_attr_1_value_match,groundtruth_vs_gemini_attr_2_key_match,groundtruth_vs_gemini_attr_2_value_match,groundtruth_vs_gemini_attr_3_key_match,groundtruth_vs_gemini_attr_3_value_match,groundtruth_vs_gemini_attr_4_key_match,groundtruth_vs_gemini_attr_4_value_match,groundtruth_vs_gemini_attr_5_key_match,groundtruth_vs_gemini_attr_5_value_match,groundtruth_vs_gemini_attr_6_key_match,groundtruth_vs_gemini_attr_6_value_match,groundtruth_vs_gemini_attr_7_key_match,groundtruth_vs_gemini_attr_7_value_match,groundtruth_vs_gemini_attr_8_key_match,groundtruth_vs_gemini_attr_8_value_match,groundtruth_vs_gemini_attr_9_key_match,groundtruth_vs_gemini_attr_9_value_match
"laxmi make manual aluminium extrusion plant, production capacity: 200 kg, voltage: 480 v, phase: 3 phase, material: cast iron, power: 15 hp",8,4,7,automation grade,manual,body material,cast iron,brand,laxmi,capacity,200 kg,motor power,15 hp,phase,3 phase,product,aluminium extrusion plant,voltage,480 v,,,automation grade,manual,automation grade,manual,brand,laxmi,material,cast iron,material,aluminium,motor power,15 hp,motor power,15 hp,phase,3 phase,,,production capacity,200 kg,,,usage/application,aluminium extrusion,,,voltage,480 v,,,,,,,,,FALSE,gemini,TRUE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,TRUE,,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,,,,,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,,,TRUE,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,,
wire extruder for chemical industries 500 kg/hr,3,3,2,capacity,500 kg/hr,product,wire extruder,usage/application,chemical industries,,,,,,,,,,,,,capacity,500 kg/hr,production capacity,500 kg/hr,type,wire extruder,usage/application,industrial,usage,chemical industries,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,qmeans,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,TRUE,TRUE,FALSE,NA,FALSE,NA,,,,,,,,,,,,,FALSE,NA,FALSE,NA,TRUE,FALSE,,,,,,,,,,,,
solid phase extraction system 220 v 50 hz,3,3,2,frequency,50 hz,product,solid phase extraction system,voltage,220 v,,,,,,,,,,,,,frequency,50 hz,frequency,50 hz,product,solid phase extraction,voltage,220 v,voltage,220 v,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,qmeans,TRUE,TRUE,FALSE,NA,TRUE,TRUE,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,PARTIAL,TRUE,TRUE,,,,,,,,,,,,,TRUE,TRUE,FALSE,NA,TRUE,TRUE,,,,,,,,,,,,
200 kg/hr pvc pipe extruder stainless steel body,3,2,4,body material,stainless steel,capacity,200 kg/hr,product,pvc pipe extruder,,,,,,,,,,,,,capacity,200 kg/hr,body material,stainless steel,material,stainless steel,plastic processed,pvc,,,production capacity,200 kg/hr,,,type,pipe extruder,,,,,,,,,,,,,,,,,,,,,FALSE,gemini,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,,,FALSE,NA,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,TRUE,TRUE,FALSE,NA,FALSE,NA,,,,,,,,,,,,
ss 316 body pvc extruder 100 tpd,3,4,3,body material,ss 316,capacity,100 tpd,product,pvc extruder,,,,,,,,,,,,,capacity,100 tpd,body material,ss 316,material,pvc,capacity,100 tpd,material grade,ss 316,plastic processed,pvc,type,extruder,,,,,,,,,,,,,,,,,,,,,,,FALSE,qmeans,TRUE,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,,,FALSE,NA,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,FALSE,NA,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,
"pvc pipe extruder machine specifications - brand: labh group, capacity: 5 kg, voltage: 440 v, phase: 1 phase, body material: titanium, automation: manual",7,5,5,automation grade,manual,body material,titanium,brand,labh group,capacity,5 kg,phase,1 phase,product,pvc pipe extruder,voltage,440 v,,,,,automation grade,manual,automation grade,manual,brand,labh,body material,titanium,capacity,5 kg,capacity,5 kg,material,pvc,phase,1 phase,model name/number,pipe extruder,voltage,440 v,,,,,,,,,,,,,,,,,TRUE,same,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,NA,FALSE,NA,,,,,,,,,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,NA,FALSE,NA,,,,,,,,,TRUE,TRUE,FALSE,NA,TRUE,PARTIAL,TRUE,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,,,,
"centrifuge extractor - labh group make, 100 liter, aluminium, three phase",5,4,2,body material,aluminium,brand,labh group,capacity,100 liter,phase,three phase,product,centrifuge extractor,,,,,,,,,brand,labh group,material to be extruded,aluminium,capacity,100 liter,phase,three phase,material,aluminium,,,phase,three phase,,,,,,,,,,,,,,,,,,,,,,,FALSE,qmeans,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,TRUE,,,,,,,,,,,FALSE,NA,TRUE,TRUE,,,,,,,,,,,,,,,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,,,,,,,,,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,TRUE,FALSE,NA,,,,,,,,
aba blown film machine 220 v,2,2,2,product,aba blown film machine,voltage,220 v,,,,,,,,,,,,,,,brand,aba,model name/number,aba,voltage,220 v,voltage,220 v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,same,FALSE,NA,TRUE,TRUE,,,,,,,,,,,,,,,FALSE,NA,TRUE,TRUE,,,,,,,,,,,,,,,FALSE,NA,TRUE,TRUE,,,,,,,,,,,,,,,FALSE,NA,TRUE,TRUE,,,,,,,,,,,,,,
fully automatic pet extruder,2,2,2,automation grade,fully automatic,product,pet extruder,,,,,,,,,,,,,,,automation grade,automatic,automation grade,fully automatic,type,extruder,material to be extruded,pet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,same,TRUE,PARTIAL,FALSE,NA,,,,,,,,,,,,,,,TRUE,PARTIAL,FALSE,NA,,,,,,,,,,,,,,,TRUE,PARTIAL,FALSE,NA,,,,,,,,,,,,,,,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,,
teknik metal refining plant 500 kg/hr,3,2,1,brand,teknik,capacity,500 kg/hr,product,metal refining plant,,,,,,,,,,,,,brand,teknik,production capacity,500 kg/hr,capacity,500 kg/hr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,qmeans,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,,,,
"polymer extruder - single screw design, 500 ton output, 240 v, three phase, stainless steel construction, gold star brand, semi-automatic operation",8,4,5,automation grade,semi-automatic,body material,stainless steel,brand,gold star,capacity,500 ton,phase,three phase,product,polymer extruder,screw design,single screw,voltage,240 v,,,automation grade,semi-automatic,automation grade,semi-automatic,brand,gold star,body material,stainless steel,capacity,500 ton,brand,gold star,material,stainless steel,phase,three phase,,,voltage,240 v,,,,,,,,,,,,,,,,,FALSE,gemini,TRUE,TRUE,TRUE,TRUE,FALSE,NA,FALSE,NA,,,,,,,,,,,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,NA,FALSE,NA,,,,,,,,,TRUE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,NA,FALSE,NA,TRUE,TRUE,,
wire extruder,1,1,0,product,wire extruder,,,,,,,,,,,,,,,,,type,extruder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,qmeans,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,
new gold refining machine,2,3,2,condition,new,product,gold refining machine,,,,,,,,,,,,,,,condition,new,i deal in,new,refining material,gold,metal,gold,type,refining,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,qmeans,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,
"looking for automatic solvent extraction plant with specifications: capacity 750 kg/hr, voltage 480 v, phase three phase, body material ss 304, application pharmaceutical",7,3,5,automation grade,automatic,body material,ss 304,capacity,750 kg/hr,phase,three phase,product,solvent extraction plant,usage/application,pharmaceutical,voltage,480 v,,,,,automation grade,automatic,body material,ss 304,capacity,750 kg/hr,phase,three phase,machine name,solvent extraction plant,production capacity,750 kg/hr,,,usage/application,food and beverages and cosmetics industries,,,voltage,480 v,,,,,,,,,,,,,,,,,FALSE,gemini,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,,,,,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,,,,,FALSE,NA,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,TRUE,,,,
hdpe extruder 240 v,2,3,1,product,hdpe extruder,voltage,240 v,,,,,,,,,,,,,,,material,hdpe,voltage,240 v,type,extruder,,,voltage,240 v,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,qmeans,FALSE,NA,FALSE,NA,TRUE,TRUE,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,FALSE,NA,TRUE,TRUE,,,,,,,,,,,,,,,FALSE,NA,TRUE,TRUE,,,,,,,,,,,,,,
hdpe body lab extruder 1000 liter,3,4,2,body material,hdpe,capacity,1000 liter,product,lab extruder,,,,,,,,,,,,,capacity,1000 liter,capacity(litre,1000,material,hdpe,material,hdpe,type,extruder,,,usage,lab,,,,,,,,,,,,,,,,,,,,,,,FALSE,qmeans,FALSE,NA,TRUE,TRUE,FALSE,NA,FALSE,NA,,,,,,,,,,,FALSE,NA,TRUE,TRUE,,,,,,,,,,,,,,,FALSE,NA,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,,,,
"semi-automatic solid phase extraction system for packaging, capacity: 25 kg, power: 10 kw",5,3,3,automation grade,semi-automatic,capacity,25 kg,power,10 kw,product,solid phase extraction system,usage/application,packaging,,,,,,,,,automation grade,semi-automatic,automation grade,semi-automatic,capacity,10 kw,capacity,25 kg,product,solid phase extraction,power,10 kw,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,same,TRUE,TRUE,TRUE,FALSE,FALSE,NA,,,,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,NA,,,,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,NA,TRUE,PARTIAL,FALSE,NA,,,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,FALSE,NA,,,,,,,,
100 tpd double die extruder,2,3,2,capacity,100 tpd,product,double die extruder,,,,,,,,,,,,,,,capacity,100 tpd,capacity,100 tpd,number of dies,double die,screw design,twin screw,type,extruder,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,qmeans,TRUE,TRUE,FALSE,NA,FALSE,NA,,,,,,,,,,,,,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,,,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,,,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,,
500 kg/hr metal refining plant,2,2,2,capacity,500 kg/hr,product,metal refining plant,,,,,,,,,,,,,,,capacity,500 kg/hr,material to be extruded,metal,usage,metal refining,production capacity,500 kg/hr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,same,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,
10 tpd pvc extruder cast iron body,3,2,3,body material,cast iron,capacity,10 tpd,product,pvc extruder,,,,,,,,,,,,,capacity,10 tpd,body material,cast iron,material,cast iron,capacity,10 tpd,,,plastic processed,pvc,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,gemini,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,FALSE,NA,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,
popular pet extruder 500 kg,3,3,0,brand,popular,capacity,500 kg,product,pet extruder,,,,,,,,,,,,,capacity,500 kg,,,material,pet,,,type,extruder,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,qmeans,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,,,,
pvc body metal recovery plant 500 kg,3,2,3,body material,pvc,capacity,500 kg,product,metal recovery plant,,,,,,,,,,,,,capacity,500 kg,body material,ms,material,pvc,capacity(kg,500 kg,,,plastic processed,pvc,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,gemini,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,,,,,FALSE,NA,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,TRUE,FALSE,FALSE,NA,FALSE,NA,,,,,,,,,,,,
"high quality fully automatic pp extruder parallel type, 200 kg, 230 v supply, single phase, ss 304 body, labh group brand for food processing",9,3,8,automation grade,fully automatic,body material,ss 304,brand,labh group,capacity,200 kg,phase,single phase,product,pp extruder,screw design,parallel,usage/application,food processing,voltage,230 v,automation grade,automatic,automation grade,fully automatic,brand,labh group,grade standard,food grade,usage,food processing,material grade,ss 304,,,material to be extruded,pp,,,phase,single phase,,,usage/application,food process industry,,,voltage supply,230 v,,,weight,200 kg,,,,,FALSE,gemini,TRUE,PARTIAL,FALSE,NA,FALSE,NA,,,,,,,,,,,,,TRUE,PARTIAL,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,,,TRUE,PARTIAL,FALSE,NA,TRUE,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,TRUE,FALSE,NA,FALSE,NA,TRUE,FALSE,FALSE,NA
"industrial grade semi-automatic aba blown film machine with twin screw design, 10 tpd capacity, operating voltage 480 v, 1 phase, ss body material",8,2,7,automation grade,semi-automatic,body material,ss,capacity,10 tpd,phase,1 phase,product,aba blown film machine,screw design,twin screw,usage/application,industrial,voltage,480 v,,,capacity,10 tpd,automation grade,semi-automatic,machine type,semi-automatic,body material,ss,,,capacity,10 tpd,,,model name/number,aba,,,phase,1 phase,,,screw design,twin screw,,,voltage,480 v,,,,,,,,,FALSE,gemini,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,TRUE,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,,,,,FALSE,NA,FALSE,NA,TRUE,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,NA,TRUE,TRUE,,
metal recovery plant co-rotating design 50 ton,3,1,2,capacity,50 ton,product,metal recovery plant,screw design,co-rotating,,,,,,,,,,,,,capacity,50 ton,capacity,50 ton,,,screw design,co rotating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,gemini,TRUE,TRUE,,,,,,,,,,,,,,,,,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,,,TRUE,TRUE,FALSE,NA,FALSE,NA,,,,,,,,,,,,,TRUE,TRUE,FALSE,NA,TRUE,FALSE,,,,,,,,,,,,
"teknik make manual liquid extraction system, production capacity: 10 tpd, voltage: 230 v, phase: 3 phase, material: stainless steel, power: 7.5 hp",8,3,6,automation grade,manual,body material,stainless steel,brand,teknik,capacity,10 tpd,motor power,7.5 hp,phase,3 phase,product,liquid extraction system,voltage,230 v,,,automation grade,manual,automation grade,manual,brand,teknik,material,stainless steel,capacity,10 tpd,motor power,7.5 hp,,,phase,three phase,,,production capacity,10 tpd,,,voltage,230 v,,,,,,,,,,,,,FALSE,gemini,TRUE,TRUE,FALSE,NA,FALSE,NA,,,,,,,,,,,,,TRUE,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,TRUE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,,,TRUE,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,TRUE,TRUE,,
unique plastic extruder,2,2,0,brand,unique,product,plastic extruder,,,,,,,,,,,,,,,brand,unique,,,type,extruder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,qmeans,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,
ss 304 pipe extrusion machine,2,1,3,body material,ss 304,product,pipe extrusion machine,,,,,,,,,,,,,,,material grade,ss 304,body material,ss,,,material,ss 304,,,type,pipe extruder,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,gemini,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,TRUE,PARTIAL,FALSE,NA,,,,,,,,,,,,,,
pet extruder machine 750 kg/hr output 230 v three phase mild steel,5,5,4,body material,mild steel,capacity,750 kg/hr,phase,three phase,product,pet extruder,voltage,230 v,,,,,,,,,capacity,750 kg/hr,body material,mild steel,material,mild steel,phase,three phase,phase,three phase,production capacity,750 kg/hr,type,extruder,voltage,230 v,voltage,230 v,,,,,,,,,,,,,,,,,,,FALSE,qmeans,FALSE,NA,FALSE,NA,TRUE,TRUE,FALSE,NA,TRUE,TRUE,,,,,,,,,FALSE,NA,TRUE,TRUE,FALSE,NA,TRUE,TRUE,,,,,,,,,,,FALSE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,,,,,,,,,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,NA,TRUE,TRUE,,,,,,,,
200 kg 1 phase aluminium extrusion plant,3,3,2,capacity,200 kg,phase,1 phase,product,aluminium extrusion plant,,,,,,,,,,,,,capacity,200 kg,capacity,200 kg,machine type,extrusion,phase,1 phase,phase,1 phase,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,qmeans,TRUE,TRUE,FALSE,NA,TRUE,TRUE,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,
parallel ldpe blown film machine 150 kg/hr manual 480 v,5,4,5,automation grade,manual,capacity,150 kg/hr,product,ldpe blown film machine,screw design,parallel,voltage,480 v,,,,,,,,,capacity,150 kg/hr,automation grade,manual,machine type,manual,plastic processed,ldpe,material,ldpe,production capacity,150 kg/hr,voltage,480 v,screw design,parallel,,,voltage,480 v,,,,,,,,,,,,,,,,,FALSE,gemini,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,TRUE,,,,,,,,,,,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,TRUE,,,,,,,,,FALSE,NA,TRUE,TRUE,FALSE,NA,FALSE,NA,TRUE,TRUE,,,,,,,,,TRUE,TRUE,FALSE,NA,FALSE,NA,TRUE,TRUE,TRUE,TRUE,,,,,,,,
"cable extruder for food processing use, 1 tpd, 415 v, teknik brand",5,3,5,brand,teknik,capacity,1 tpd,product,cable extruder,usage/application,food processing,voltage,415 v,,,,,,,,,brand,teknik,brand,teknik,capacity,1,capacity,1 tpd,usage,food processing,type,cable extruder,,,usage/application,for food processing,,,voltage (v,415 v,,,,,,,,,,,,,,,,,FALSE,gemini,TRUE,TRUE,TRUE,PARTIAL,FALSE,NA,,,,,,,,,,,,,TRUE,TRUE,TRUE,PARTIAL,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,TRUE,TRUE,TRUE,PARTIAL,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,PARTIAL,FALSE,NA,,,,,,,,
double die extruder conical design 200 kg,3,3,3,capacity,200 kg,product,double die extruder,screw design,conical,,,,,,,,,,,,,capacity,200 kg,capacity(kg/hr,200 kg,number of dies,double die,design,conical,shape,conical,screw design,twin screw,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,same,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,,,,,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,,,,,TRUE,TRUE,FALSE,NA,FALSE,NA,,,,,,,,,,,,,FALSE,NA,FALSE,NA,TRUE,FALSE,,,,,,,,,,,,
epe foam extruder,1,1,0,product,epe foam extruder,,,,,,,,,,,,,,,,,type,extruder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,qmeans,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,
semi-automatic co-rotating twin screw extruder 480 v,3,3,3,automation grade,semi-automatic,product,co-rotating twin screw extruder,voltage,480 v,,,,,,,,,,,,,operation mode,semi-automatic,automation grade,semi-automatic,type,screw extruder,screw design,twin screw,voltage,480 v,voltage,480 v,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,same,FALSE,NA,FALSE,NA,TRUE,TRUE,,,,,,,,,,,,,FALSE,NA,FALSE,NA,TRUE,TRUE,,,,,,,,,,,,,FALSE,NA,FALSE,NA,TRUE,TRUE,,,,,,,,,,,,,TRUE,TRUE,FALSE,NA,TRUE,TRUE,,,,,,,,,,,,
curcumin extraction plant 400 v 3 phase,3,2,2,phase,3 phase,product,curcumin extraction plant,voltage,400 v,,,,,,,,,,,,,phase,3 phase,phase,three phase,voltage,400 v,voltage,400 v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,same,TRUE,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,TRUE,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,TRUE,TRUE,FALSE,NA,TRUE,TRUE,,,,,,,,,,,,,TRUE,FALSE,FALSE,NA,TRUE,TRUE,,,,,,,,,,,,
